股票代號,代號,名稱,掛牌最高,掛牌最低,資金用途,掛牌日期,資金用途分類
6117,61171,迎廣一,174,98.1,償還銀行借款5億，充實營運資金0.56億,2024/5/27,償還+充實
6118,61181,建達一,265,86,,,
6118,61182,建達二,112.1,80,,2007/7/29,
6119,61191,大傳一,142,92,,,
6119,61192,大傳二,106,82.5,,,
6120,61201,輔祥一,245,94,,,
6120,61202,輔祥二,235,94,,,
6120,61203,輔祥三,176,61.5,,2007/3/6,
6120,61204,輔祥四,104,98,,2008/5/19,
6121,61211,新普一,198,126,,,
6122,61221,擎邦一,228,88,,,
6122,61222,擎邦二,185,98,,,
6123,61231,上奇一,110,84,,,
6123,61232,上奇二,114,95,,2011/2/22,
6125,61251,廣運一,210,160,,,
6125,61252,廣運二,159,72.7,,,
6125,61253,廣運三,135.9,84.5,,2007/7/3,
6125,61254,廣運四,136,98.5,,2009/4/18,
6125,61255,廣運五,125,94.85,現金增資9億，廣運五募得7.1億，償還銀行借款4.7億，充實營運資金11.4億,2024/6/21,償還+充實
6126,61261,信音一,210,95,,,
6126,61262,信音二,172,109.9,償還銀行借款2.5億,2016/3/24,償還銀行借款
6126,61263,信音三,152,99.6,償還銀行借款5億,2023/11/30,償還銀行借款
6127,61271,九豪一,105,100,,,
6127,61272,九豪二,107.5,100,,,
6127,61273,九豪三,148,98,,2010/4/3,
6127,61274,九豪四,160,100,償還銀行借款4億,2015/6/10,償還銀行借款
6129,61291,普誠一,123.5,100,,,
6131,61311,悠克一,230,150,,,
6131,61312,悠克二,199,102,,1900/1/0,
6132,61321,銳普一,182,63,,,
6133,61331,金橋一,187,93,,,
6133,61332,金橋二,153,88,,2010/1/30,
6134,61341,萬旭一,128,99.7,償還銀行借款0.8億，充實營運資金0.73億,2014/2/17,償還+充實
6134,61342,萬旭二,205,102.5,償還銀行借款1億，充實營運資金1.32億,2022/6/14,償還+充實
6135,61351,佳營一,114.55,58.5,,,
6136,61361,富爾一,141.9,96,,,
6136,61362,富爾二,109.5,89.5,,,
6138,61381,茂達一,428,99.5,,,
6139,61391,亞翔一,251,181,,,
6139,61392,亞翔二,116,99.55,長期股權投資7.13億,2012/6/7,轉投資
6139,61393,亞翔三,220,99.95,償還銀行借款7億,2015/8/20,償還銀行借款
6139,61394,亞翔四,380,110,現金增資8.05億，亞翔四募得5億，充實營運資金13.05億,2024/1/25,充實營運資金
6141,61411,柏承一,148.4,102.5,,,
6141,61412,柏承二,246,92,,,
6142,61421,友勁一,131.95,80,,2007/3/16,
6145,61451,勁永一,166,56.35,,,
6146,61461,耕興一,140,94,,,
6146,61462,耕興二,150,103,購置機器設備2.38億，充實營運資金4億,2014/10/7,充實營運資金
6147,61471,頎邦一,219,91,,,
6147,61472,頎邦二,228,89,,2007/3/24,
6150,61501,撼訊一,162,150,,,
6150,61502,撼訊二,112,75.15,,,
6150,61503,撼訊三,116,95,,2010/4/11,
6150,61504,撼訊四,170,105.3,償還銀行借款4.27億,2020/4/29,償還銀行借款
6150,61505,撼訊五,147,92,購買廠房-110年3Q 5.59億，機器設備及場務設施111年2Q所需1.85億，共計7.45億，發行7000張可轉債(競拍)，轉換價138.3元，預計最多增加5061張股票。,2021/8/4,資本支出
6150,61506,撼訊六,117,93,償還銀行借款4.26億,2024/3/7,償還銀行借款
6152,61521,百一一,307,127,,,
6152,61522,百一二,153,93,,2007/4/24,
6153,61531,嘉聯一,252,143,,,
6153,61532,嘉聯益二,124,90,,,
6153,61533,嘉聯益三,106,95,購買機器設備4.5億，償還銀行借款3.5億,2011/8/22,償還銀行借款
6153,61534,嘉聯益四,100,92.5,購買機器設備7億，充實營運資金8億,2014/10/16,充實營運資金
6155,61551,鈞寶一,202,114,,,
6155,61552,鈞寶二,170,114,,,
6156,61561,科橋一,126.9,101.15,,,
6156,61562,松上二,119,99.5,償還銀行借款1.4億，充實營運資金1.1億，與松上三同時發行,2017/6/16,償還+充實
6156,61563,松上三,115,99.5,償還銀行借款1.4億，充實營運資金1.1億，與松上二同時發行,2017/6/19,償還+充實
6156,61564,松上四,189,95.5,還銀行借款2億，充實營運資金1億,2022/1/12,償還+充實
6158,61581,禾昌一,278,100,,,
6159,61591,詮鼎一,200,106,,,
6159,61592,詮鼎二,162,82,,,
6159,61593,詮鼎三,114,82.8,,,
6161,61611,捷波一,113.35,82,,,
6161,61612,捷波二,205,70.8,,,
6161,61613,捷波三,123.2,99.5,償還銀行借款2億,2012/1/12,償還銀行借款
6162,61621,鴻源一,158,81.85,,,
6163,61632,華電網二,136,104.1,,,
6163,61633,華電網三,145.5,107,償還銀行借款2.5億,2012/3/13,償還銀行借款
6163,61634,華電網四,170,98,償還銀行借款3億,2021/5/25,償還銀行借款
6164,61641,華興一,172,85,,,
6164,61642,華興二,136.2,96,,2010/1/31,
6166,61661,凌華一,208,128,,,
6167,61671,久正一,176,65,,,
6168,61681,宏齊一,180,100.5,,,
6168,61682,宏齊二,155,89.6,,2007/12/14,
6168,61683,宏齊三,127,92.1,,2010/6/12,
6168,61684,宏齊四,110.3,98.7,償還銀行借款5億，充實營運資金1億,2014/7/29,償還+充實
6170,61701,統振一,140,88,,,
6170,61702,統振二,119,99,,2010/10/12,
6170,61703,統振三,114.8,99.2,償還銀行借款2.5億,2013/1/31,償還銀行借款
6172,61721,互億一,199,155,,,
6173,61731,信昌一,233,90.1,,,
6173,61732,互億二,108.75,97,0,,
6174,61741,安碁一,121,81,,,
6174,61742,安碁二,99,72.75,,,
6175,61751,立敦一,103.45,93.6,,,
6175,61752,立敦二,116.75,98,現金增資4.17億，立敦二募得1.8億，償還銀行借款5.97億,2011/6/24,償還銀行借款
6175,61753,立敦三,201,99,償還銀行借款4億,2019/3/4,償還銀行借款
6175,61754,立敦四,133.5,99.85,償還銀行借款5.05億,2021/7/15,償還銀行借款
6176,61761,瑞儀一,106.55,97.9,償還銀行借款15億，買回海外第三次無擔保轉換公司債15億,2014/1/24,借新還舊
6177,61771,十全一,165,102.3,,,
6177,61772,達麗二,224,100.05,,2007/12/3,
6177,61773,達麗三,255,107,,2010/2/19,
6177,61774,達麗四,207,107,償還銀行借款5億,2012/8/23,償還銀行借款
6177,61775,達麗五,292,107,償還銀行借款10億，與達麗六同時發行,2015/9/7,償還銀行借款
6177,61776,達麗六,298,107,償還銀行借款10億，與達麗五同時發行,2015/9/8,償還銀行借款
6177,61777,達麗七,122.05,100.5,償還銀行借款3.38億，支付營建工程款12.26億，共計15.64億，發行CB7共8000張，詢圈發行，現增20000張，暫定38元,2025/6/25,借新還舊
6178,61781,振遠一,173,97,,,
6178,61782,振遠二,142,77.85,,,
6179,61791,亞通一,129,101,充實營運資金4.04億,2020/7/21,充實營運資金
6179,61792,亞通二,133,102,現金增資4.2億，14000張/30元，亞通二募得2.02億，充實營運資金1.28億，償還銀行借款5.22億,2021/6/22,償還+充實
6179,61793,亞通三,118,95.1,現金增資3億，10000張/30元，亞通三募得3.01億，充實營運資金6.01億,2023/7/25,充實營運資金
6179,61794,亞通四,127.9,94.65,充實營運資金6.03億,2024/8/28,充實營運資金
6180,61801,橘子一,300,100.2,購買辦公大樓24.18億,2015/7/15,資本支出
6181,61811,宇銓一,139.2,98,,,
6182,61821,合晶一,272,100,,,
6182,61822,合晶二,428,105.5,,,
6182,61823,合晶三,427,100.5,,,
6182,61824,合晶四,117.1,81.75,,2007/11/4,
6182,61825,合晶五,225,97.1,現金增資4.95億，合晶五募得6億，償還銀行借款10.95億,2015/4/15,償還銀行借款
6182,61826,合晶六,308,110,償還銀行借款 4.3億，發行CB6共4300張，詢圈100發行,2017/3/30,借新還舊
6182,61827,合晶七,154,91,現金增資14.1億，合晶七募得3億，償還銀行借款6.7億，充實營運資10.4億,2021/7/27,償還+充實
6182,61828,合晶八,112.5,85,現金增資16億，合晶八暫定募得15.33億，購置研發設備及相關資本支出31.33億,2024/9/27,研發支出
6184,61841,大豐電一,113.2,100,長期股權投資- 大 無 畏 寬 頻1.66億，購置 HD 數位機上盒4.75億，購置數位化及網路優化設備5.58億,2013/5/17,轉投資
6184,61842,大豐電二,105.3,99.4,買回國內第一次12.47億，償還銀行借款5.27億購置及安裝HD 數位機上盒2.25億,2016/1/19,償還銀行借款
6184,61843,大豐電三,120.3,98,償還銀行借款15.01億,2024/3/6,償還銀行借款
6185,61851,幃翔一,124,93,,,
6186,61861,晶磊一,190,96.35,,,
6186,61862,晶磊二,110,89.9,,2007/10/26,
6187,61871,萬潤一,245,112,,,
6187,61872,萬潤二,145.2,91,,,
6187,61873,萬潤三,111.5,80,,2011/5/13,
6187,61874,萬潤四,467,98,充實營運資金11.27億,2022/2/22,充實營運資金
6187,61875,萬潤五,196,102.5,現金增資10億，6250張/160元，萬潤五募得5.98億，充實營運資金15.98億,2024/7/10,充實營運資金
6189,61891,豐藝一,178,97,,,
6189,61892,豐藝二,166,97.8,,,
6189,61893,豐藝三,152,99.6,償還銀行借款10.1億及充實營運資金0.1億,2020/6/8,償還+充實
6189,61894,豐藝四,195,109.65,償還銀行借款5.05億。,2023/11/10,償還銀行借款
6190,61901,萬泰科一,147.5,94.05,,2006/11/25,
6190,61902,萬泰科二,119,81,,2007/10/30,
6190,61903,萬泰科三,111,94.5,,2010/8/20,
6190,61904,萬泰科四,161,100,現金增資0.8億，萬泰科四募得2.01億，償還銀行借款2.8億,2014/7/15,償還銀行借款
6190,61905,萬泰科五,185,103,現金增資2.02億，萬泰科五募得3.19億，償還銀行借款5.05億,2021/9/17,償還銀行借款
6190,61906,萬泰科六,166,96.1,償還銀行借款8.1億,2022/10/31,償還銀行借款
6191,61911,精成一,109.4,94,,2010/9/17,
6193,61931,洪氏一,136,98,,,
6194,61941,育富一,118.6,95,,2007/7/27,
6195,61952,詩肯二,155,100,償還銀行借款3億,2016/12/15,償還銀行借款
6196,61961,帆宣一,133.5,99,,,
6196,61962,帆宣二,118,93,,,
6196,61963,帆宣三,300,104,償還銀行借款5億,2016/8/22,償還銀行借款
6196,61964,帆宣四,174,108,償還銀行借款15.15億,2020/12/15,償還銀行借款
6196,61965,帆宣五,219,106.1,償還銀行借款25.5億,2023/6/27,償還銀行借款
6197,61971,佳必琪一,371,100,,,
6197,61972,佳必琪二,108.95,95.55,現金增資5.04億，11200張/45元，佳必琪二募得3億，充實營運資金4.54億，轉投資國內子公司-明昫企業 1.5億，轉投資國外子公司-昆山鴻琦2億,2011/7/29,充實營運資金
6197,61973,佳必琪三,138.9,101.75,轉投資越南子公司 2.2億，研發資本支出 2億，研發費用3.83億，償還銀行借款2.16億,2024/10/15,償還銀行借款
6198,61981,凌泰一,195,93.2,,,
6199,61991,精威一,155,98.8,,,
6199,61992,精威二,141.8,90.5,,,
6203,62031,海韻電一,137,93.1,充實營運資金6.77億,2021/9/9,充實營運資金
6205,62051,詮欣一,140.25,99,,,
6205,62052,詮欣二,126,92,,,
6205,62053,詮欣三,287,107.5,充實營運資金4億,2020/11/4,充實營運資金
6206,62061,飛捷一,118.2,101.1,0,,
6206,62062,飛捷二,282,99.65,,2010/7/30,
6207,62071,雷科一,189,115.15,,,
6207,62072,雷科二,125,95,,,
6207,62073,雷科三,126,94,,2010/6/27,
6207,62074,雷科四,109.95,99,償還銀行借款3.46億，充實營運資金2.54億,2011/5/25,償還+充實
6208,62081,日揚一,192,138,,,
6208,62082,日揚二,130,100,,,
6208,62083,日揚三,178,103,償還銀行借款5.02億，現增1億/5000張/20元,2020/5/29,償還銀行借款
6209,62091,今國光一,207,107,,,
6209,62092,今國光二,129,99.75,償還銀行借款110年4Q 4.5億，充實營運資金2.52億，共計7.02億。發行3500章第二次有擔保可轉債(競拍)，轉換價35元，預計增加10000張股票。另現金增資11000張/32元，募集3.52億。,2021/8/13,借新還舊
6213,62131,聯茂一,268,121,,,
6213,62132,聯茂二,171,99,,,
6213,62133,聯茂三,182,100.5,,,
6213,62134,聯茂四,197,107,,,
6213,62135,聯茂五,231,104,,2008/8/26,
6215,62151,和椿一,465,101,,,
6215,62152,和椿二,114.45,100,,2010/10/22,
6216,62161,居易一,375,222,,,
6217,62171,中探針一,250,107,,2009/12/25,
6217,62172,中探針二,123,99.5,,2011/5/10,
6217,62173,中探針三,150,100.2,購置機器設備1.1億，投資東莞中探1.5億,2012/8/22,資本支出
6217,62174,中探針四,173,106,購置土地及廠房6.2億,2021/8/27,資本支出
6219,62191,富旺一,121,99.25,償還銀行借款3億，與富旺二同時發行,2013/10/14,償還銀行借款
6219,62192,富旺二,120.4,99.5,償還銀行借款3億，與富旺一同時發行,2013/10/15,償還銀行借款
6219,62193,富旺三,103,92.25,支付營建工程款富匯3.66億、富裔3.77億、富春4.81億，國美天藏7.93億,2014/5/12,資本支出
6220,62201,岳豐一,205,100,,,
6220,62202,岳豐二,113,77,,,
6220,62203,岳豐三,152,99,,2009/11/27,
6220,62204,岳豐四,160,100.6,,2009/11/28,
6220,62205,岳豐五,121.1,92,,2011/1/11,
6220,62206,岳豐六,155,102.5,償還銀行借款3億，與岳豐七同時發行,2013/7/10,償還銀行借款
6220,62207,岳豐七,329,94.8,償還銀行借款3億，與岳豐六同時發行,2013/11/15,償還銀行借款
6220,62208,岳豐八,121,88.3,償還銀行借款7.05億,2017/6/19,償還銀行借款
6220,62209,岳豐九,146.95,80,償還第八次無擔保公司債7億。現增2億/10000張/20元。,2020/2/18,借新還舊
6221,62211,晉泰一,108,84,,,
6222,62221,上揚一,165,85.5,,,
6223,62231,旺矽一,199,107,,,
6223,62232,旺矽二,190,90,,2007/1/27,
6223,62233,旺矽三,133.2,97,購置廠房3.16億，購置機器設備 1.64億，償還銀行借款2.5億,2014/11/18,償還銀行借款
6223,62234,旺矽四,258,93.5,償還銀行借款10億,2018/8/15,償還銀行借款
6223,62235,旺矽五,264,96.5,償還銀行借款9億、充實營運資金26.17億，共計35.17億,2025/1/8,償還+充實
6224,62241,聚鼎一,184,99.2,現金增資3.19億，4700張/68元，聚鼎一募得3.6億，轉投資聚燁科技(股)公司7.5億,2021/1/18,轉投資
6225,62251,天瀚一,185,84,,,
6226,62261,光鼎一,217,100,,,
6226,62262,光鼎二,169,107,,2009/6/20,
6226,62263,光鼎三,120,100.8,,2010/6/15,
6226,62264,光鼎四,127.8,100.7,償還銀行借款0.9億，充實營運資金0.6億，長期股權投資華鼎電子公司購置自動化機器設備0.5億,2014/11/28,償還+充實
6227,62271,茂綸一,114,86.1,,,
6228,62281,全譜一,142.05,65.5,,,
6230,62301,超眾一,184,114.45,,,
6232,62321,仕欽一,189,55.8,,,
6233,62331,旺玖一,282,114.45,,,
6233,62332,旺玖二,268,107,,,
6234,62341,高僑一,510,139,,,
6234,62342,高僑二,128,100,,,
6237,62371,驊訊一,119,88,,2007/9/1,
6238,62381,巨圖一,114,99.8,,,
6238,62382,勝麗二,508,108,,1900/1/0,
6238,62383,勝麗三,625,107.1,,1900/1/0,
6238,62384,勝麗四,583,98,,1900/1/0,
6242,62421,聯豪一,190,100,,,
6243,62431,迅杰一,222,92,,,
6243,62432,迅杰二,439,107,,,
6243,62433,迅杰三,112.9,90,現金增資1億，2000張/50元，迅杰三募得3.03億，償還銀行借款1.2億，充實營運資金2.83億,2024/6/25,償還+充實
6244,62441,茂迪一,2660,107,,,
6245,62451,立端一,191,100,,,
6245,62452,立端二,132,99,償還銀行借款2.58億，償還銀行借款1.42億,2013/10/21,償還銀行借款
6248,62481,沛波一,128.5,83,,,
6248,62482,沛波二,125,101.1,償還銀行借款0.89億及充實營運資金2.1億元,2019/11/8,償還+充實
6248,62483,沛波三,117,94,償還銀行借款0.89億及充實營運資金2.1億元,2019/11/11,償還+充實
6248,62484,沛波四,158,96.6,現金增資3億，15000張/20元，沛波四募得2億，償還第二次國內第三次公司債2.8億，充實營運資金2.19億,2022/10/26,借新還舊
6251,62511,定穎一,107,80.5,,2010/8/17,
6251,62512,定穎二,125.45,100,充實營運資金5.5億，發行CB2共5000張，競拍110.1發行,1900/1/0,充實營運資金
6255,62551,奈普一,111,83,,2008/5/19,
6257,62571,矽格一,153,102,,2010/3/15,
6257,62572,矽格二,166,101.65,購置機器設備12.06億,2017/4/24,資本支出
6257,62573,矽格三,205,103,現金增資4.59億，矽格三募得12億，購買機器設備16.65億,2019/10/15,資本支出
6257,62574,矽格四,151,102,購置機器設備15.15億,2021/10/13,資本支出
6259,62591,百徽一,116.7,94,,,
6259,62592,百徽二,293,100.2,現金增資0.5億，5000張/10元，百徽二募得2.5億，償還銀行借款3億,2014/7/24,償還銀行借款
6261,62611,久元一,181,87,,2008/5/17,
6261,62612,久元二,163,101.65,,2009/9/26,
6261,62613,久元三,127.4,98.15,購置機器設備6.63億，轉投資子公司5.51億,2011/10/19,資本支出
6264,62641,富裔一,113.9,99.55,償還銀行借款3.47億，支應建案工程費用1.22億，充實營運資金0.29億,2014/3/25,償還+充實
6265,62651,方昶一,201,97.5,,,
6265,62652,方昶二    ,150,95.3,,2008/3/3,
6266,62661,泰詠一,172,100,,,
6266,62662,泰詠二,126.1,93.05,,2007/11/6,
6269,62691,台郡一,141,98,,,
6269,62692,台郡二,276,107,,2011/1/8,
6269,62693,台郡三,230,100,充實營運資金20億,2014/8/21,充實營運資金
6269,62694,台郡四,203,104.5,擴建廠房6億，購買機器設備10億,2016/4/12,資本支出
6269,62695,台郡五,114.85,92.5,償還銀行借款21.63億，充實營運資金11.37億，與台郡六同時發行,2024/8/2,償還+充實
