id,type,date,company,code,source,category,importance,content,tags,importance_num,related_companies
415,個股報導,2025/11/10,奇鋐,3017,美系大行,營運展望,⭐⭐⭐,"• 美系大行表示10 月營收創歷史新高，超預期 8%；第四季可能上修。
• 待11/12 法說會說明，重申正向評等不變。",#散熱 #法說會1112,3,
416,個股報導,2025/11/10,GB200趨勢,-,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 美系大行預估4Q總機櫃出貨量可望顯著成長至14,000–15,000台，高於第3季的8,000–8,500台。
• GB300生產已啟動，將順利放量，未聞任何良率問題。",#GB200 #NVL72 #GB300,5,
417,個股報導,2025/11/10,緯穎,6669,亞系,市佔觀察,⭐⭐⭐⭐,另家亞系觀察AWS ASIC（UBB 層級）市佔上升，新增於現有的 L10（trays）與 L11（機櫃）業務之上。,#ASIC #L10 #L11,4,
418,個股報導,2025/11/10,緯穎,6669,澳系券商,EPS上修,⭐⭐⭐⭐⭐,"• 澳系券商上修25-27年EPS至$274/$346/$441，以後年18xPE評價，同步升目標，也是目前市場最高。
• 券商表示發行 20 億美元可轉換債（約稀釋 6%），可能意味 2026 年需求展望強勁，與 2024 年下半年發行 ECB/GDR 類似，隨後於今年營收強勁成長。
• 大方向上AWS ASIC 與 Nvidia/AMD 新客戶將持續推動明年強勁成長，細節上若水冷伺服器比例上升，ASP也會有上行空間。",#AI伺服器 #ECB #AWS,5,
419,個股報導,2025/11/10,京元電,2449,美系券商,EPS上修,⭐⭐⭐⭐⭐,"• 3Q 第三季財報亮眼，毛利率達 36%, 淨利季增6%等優於美系券商預期。
• 券商預估4Q營收季增約 6–8%，且毛利率可望再進一步提升。
• 受惠於 AI 需求強勁與測試時數延長，京元電預期整體 GPU 營收明年將年增超過 60%。
• 除了GPU, 將受惠於強勁的 AI ASIC 市場，特別是 Google 的 TPU 與基於 ARM 架構的 CPU。
• 計畫到 2027 年將 AI ASIC 測試機台增加至 350 台，遠高於目前 AI GPU 測試機台約 90 台。
• 美系券商上修25-27年EPS至$9/$10/$14，並給予市場最高的目標。",#GPU #ASIC #測試,5,
420,個股報導,2025/11/10,群聯,8299,美系大行,營運展望,⭐⭐⭐⭐,"• 美系大行指出明年NAND已全數售罄，各應用市場客戶都在向群聯尋求供貨保障，由於群聯有穩定供應紀錄，券商對未來幾季的庫存水準充滿信心。
• 企業級SSD業務明年預估占營收比重達20%，高於3Q25的8%。
• 券商重申正向評等不變。",#NAND #SSD #企業級,4,
421,個股報導,2025/11/10,貿聯,3665,美系券商,EPS上修,⭐⭐⭐⭐,"• 從機櫃內連接擴展至機櫃間連接（rack-to-rack），AEC 需求強勁。
• 即使 CPO 逐步量產，AEC 需求仍將保持強勁。
• 由於電力產品毛利率高於數據產品，該類業務比重上升將持續推升整體毛利率。
• 美系券商上修25-26年EPS至$46.9/$62，同步升標。",#AEC #機櫃連接,4,
422,個股報導,2025/11/10,勤誠,8210,美系券商,EPS上修,⭐⭐⭐⭐,"• 3Q毛利優於預期；機殼與機櫃市佔提升推動成長，展望4Q，預期GPU與ASIC伺服器的需求依然穩健（～3Q的AI相關業務占營收比重超過50%）。
• 客製化的部位明年有望站上雙位數。
• 美國新產線將年底開始小量出貨；馬來西亞新廠進度正常，預計明年中量產。
• 另一座位於德州的大型產能計畫將於年底定案，預計2027年開始放量。
• 券商上修今明年至$27.9/$39.7，以明年30xPE評價，同步升目標。",#機殼機櫃 #AI伺服器,4,
423,個股報導,2025/11/11,旺矽,6223,美系券商,重申正向,⭐⭐⭐⭐,"• 3Q毛利率不如預期，因先進半導體測試（AST）業務中零組件短缺，導致設備出貨延遲。
• 預期4Q毛利率回升因短缺緩解。
• 全年：預估營收年增28.1%，毛利率/營業利益率分別為55.7%與28.9%。
• 預期明年營收續增。",#AST #零組件短缺 #4Q回升,4,
424,個股報導,2025/11/11,緯穎,6669,美系大行,升評升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$272/$300/$358.3，給予2H26-1H27的15xPE評價。
• 3Q毛利率優於預期，顯示ASIC伺服器毛利率優於預期。
• 上調AWS對其2026-2027年營收預期分別9%與15%，以反映次世代Trainium伺服器將於2026年下半年起明顯放量。
• 認為緯穎將成為Meta的主要ODM夥伴，負責AMD推出的MI450系列GPU伺服器機架。
• 預估27年有1,500台MI450，單機價總額約300萬美元或略高。
• 上調微軟對其貢獻，2025-2027年營收貢獻預估上調10%、27%與26%。",#ASIC #AWS_Trainium #Meta_MI450 #微軟上調,5,
425,個股報導,2025/11/11,台達電,2308,美系大行,10月營收再新高,⭐⭐⭐⭐⭐,"• 10月營收續創歷史新高，且優於預期，預估10月營收季增10%。
• 預期11月營收將月減約5%，因前兩個月為水冷出貨高峰。
• 電源方面，預期1Q26電源營收將續增。
• 重申首選。",#10月營收新高 #水冷高峰 #首選,5,
426,個股報導,2025/11/11,華邦電,2344,美系大行,重申首選,⭐⭐⭐⭐⭐,"• 若不含新唐，10月營收為59.35億元，月增12.4%、年增56.7%。
• 本月強勁營收表現與特殊型DRAM與NOR Flash價格上升趨勢一致。
• 維持NOR Flash 4Q漲價5-10%看法不變。
• 重申首選。",#10月營收年增57% #NOR漲價 #首選,5,
427,個股報導,2025/11/12,嘉澤,3533,美系大行,降目標,⭐⭐⭐⭐,"• 美系下修明後年EPS至$87.7/$98.8，美系大行認為3Q毛利率低於預期。
• 4Q及明年展望也略低於市場預期。
• 券商預估4Q營收季增個位數，伺服器平台持續轉換。
• NB持平，DT需求則略為疲軟。",#毛利率 #伺服器,4,
428,個股報導,2025/11/12,聯詠,3034,美系券商,降評降目標,⭐⭐⭐⭐,"• 美系認為多數消費電子產品缺乏規格升級，除了DDIC滲透率提升外。
• 預估在TV、PC與智慧型手機領域，明後年間出貨年增幅僅約1–4%。",#DDIC #消費電子 #降評,4,
429,個股報導,2025/11/12,金像電,2368,美系券商,升目標,⭐⭐⭐⭐⭐,"• 美系券商調研顯示蘇州與泰國的AI PCB產能加速提升。
• 預期將保持主要市場地位(2025年約50%，2026年可望提升至65–70%)。
• 3Q毛利率歷史新高。
• 預期4Q產品轉換期，營收/毛利率略往下，但預期明年競爭優勢仍在並能提高市占率。
• 上修25-27年EPS至$19.2/$35.3/$51，以明年20xPE評價，同步升目標。",#AI PCB #蘇州 #泰國 #市占率,5,
430,個股報導,2025/11/12,創意,3443,美系大行,升目標,⭐⭐⭐⭐⭐,"• 美系大行再度調升目標，上修明後年EPS至$44.6/$66.7，以明年57xPE評價。
• 券商調研顯示創意可能參與Tesla 3奈米AI5晶片的設計服務，預計將於2026年底開始貢獻營收。估算該案於2027年可貢獻約7至8億美元營收。
• 另外，協助AWS打造AI音箱用的推論晶片，該案預計於2026年開始貢獻營收，於2027年營收規模約為1億美元。
• 最後，與SanDisk合作開發SSD控制器，預計2026年開始有貢獻，2027年營收約為2.5億美元。",#Tesla #AI5晶片 #AWS #SSD,5,
431,個股報導,2025/11/12,緯創,3231,亞系券商,升目標,⭐⭐⭐⭐⭐,"• 亞系券商觀察成長動能來源包括AI模組、NVIDIA L10、AI交換器以及緯穎。
• 同步上調緯創GB200/300計算機架出貨量假設，2025/2026年分別達5,370/7,100機架(原先預估為3,900/4,000機架)。
• 客戶方面，受惠於Dell的NVIDIA L10計算機架訂單，並透過緯穎間接受惠於Oracle及其他CSP。
• 上修25-27年EPS至$8.8/$10.6/$11.9，以明年17xPE評價，同步升目標。",#GB200 #GB300 #L10 #機櫃,5,
432,個股報導,2025/11/14,萬潤,6187,美系券商,降評,⭐⭐⭐⭐,"• 3Q財報不如美系券商預期,毛利率48.4%也低於預期。
• 因季節性因素,預估4Q營收季減47%(市場共識僅-18%)。
• 預期直至1Q26底與Q2 CoWoS設備出貨恢復後才會好轉。
• 預期明年毛利率仍有下行風險,因新產品(CPO及面板級封裝設備)需要大量調校與製程優化,初期通常壓低毛利率。
• 券商降評至中性評價。下修25-27年EPS至$13/$16.8/$21.9。",#降評 #毛利率 #CoWoS設備 #CPO,4,
433,個股報導,2025/11/14,全新,2455,澳系券商,初評正向,⭐⭐⭐⭐,"• 澳系認為Skyworks/Qorvo併購影響有限,因兩者皆為VPEC客戶,且競爭態勢逐漸緩和。
• 預期公司光子業務在2026年成長40%、2027年成長46%。
• 預期25-27年EPS:$2.9/$5.8/$7.9, 初評給予正向評等。",#光子業務 #VPEC #初評,4,
434,個股報導,2025/11/14,聯亞光,3081,澳系券商,初評正向,⭐⭐⭐⭐⭐,"• 澳系認為矽光(SiPh)收發器的快速崛起將有利CW雷射供應商如聯亞會受惠。
• InP基板危機與下游客戶良率問題已獲解決,公司3吋雷射產品認證順利。
• 預估2024–27年光收發器需求將以年複合成長率70%大幅成長。
• 預估25-27年EPS:$4/$10/$13.7, 給予後年35xPE評價,評等正向。",#矽光 #SiPh #CW雷射 #InP #初評,5,
435,個股報導,2025/11/14,台積電,2330,美系券商,上修CoWoS產能,⭐⭐⭐⭐⭐,"• 上修CoWoS產能在4Q26可達到每月10.5萬片(先前為9.5萬片),預估2027年底可達每月14.1萬片。
• Nvidia: 上修。預估明年CoWoS晶圓用量至約70萬片(原先為58萬片)。預期Rubin將自2Q26開始放量。不過預期明年仍會受限於N3與CoWoS-L產能。預期CVP將採用CoWoS-R,因其首次導入SoCAMM記憶體。預期Rubin CPX不會採用CoWoS-S,最終可能會以FCBGA來生產。
• 博通: 上修。目前預期為2萬片,實際客戶需求可能更高;Google TPU(v6p/v7p)需求強勁、Tomahawk 6改採CoWoS-S(Tomahawk 5多為Flipchip BGA)。Anthropic與內部token用量都在成長。
• AMD: 上修。明年需求提升至9萬片(先前為8萬片),反映MI450系列與Venice CPU的強勢需求,這兩者都可能採CoWoS。不過,券商認為AMD預測仍存不確定性,因其生產排程主要集中在明下半年,一旦OpenAI客製化設計或Helios機架組裝遇到問題,可能造成延遲。
• AWS: 穩定。Trainium 3維持8萬片,首次晶圓出貨會落在2Q26。也預期明年Trainium 2/2.5晶片還有約70萬顆。
• 委外: 大幅增加。CoWoS-L的基板封裝步驟已部分外包,到明年約70%將外包至日月光。
• 3D-SoIC: 觀察台積電正在提前投入資本,以支持N3-SoIC擴產至明/後年達每月2.2萬/3萬片。
• CoPoS(面板級封裝): 看起來可能成為主流路線。台積電與OSAT生態系正積極采用310×310mm方形panel做為2028年後的下一代中介層材料。不過要在非常小的線寬線距下達到良率仍相當困難,因此未來CoWoP可能成為較低成本但非領先技術的封裝方案。
• WMCM(晶圓級模組封裝): 產能預估不變,看到非Apple客戶如高通有興趣也將WMCM類方案用於PC或旗艦手機處理器。",#CoWoS #Nvidia #Rubin #博通 #AMD #AWS #SoIC #CoPoS,5,
436,個股報導,2025/11/17,台光電,2383,美系券商,重申正向,⭐⭐⭐⭐⭐,"• 美系券商認為短期營收於9/10月落底而後回升,因主要CSP加速拉貨。
• 佔營收3成的中低階CCL自12月開始漲價。
• 高階部分: M9於明上半年開始出貨,M10進入研發。
• 同時預期能拿下全球超過70%的低Dk2/低Dk3(石英布)玻纖布供應量。
• 財務面向: 預估自明年開始,獲利將成長40%以上,ROE達45–50%。
• 重申正向評等不變。",#CCL #M9 #M10 #低Dk #漲價,5,
437,個股報導,2025/11/17,台燿,6274,美系券商,重申正向,⭐⭐⭐⭐,"• 另家美系也呼應漲價。台燿M6以下調漲,反應材料成本上升。
• 泰國新廠在3Q每月15萬張,預估到年底滿載至30萬/月。
• 明年4/5月要再多擴30萬/月出來,以對應需求。
• 同時券商也看到台燿在CSP的市佔率上升中。
• 重申正向評等不變。",#漲價 #泰國廠 #擴產 #市佔率,4,
438,個股報導,2025/11/17,雙鴻,3324,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 美系大行預期明年營收成長超過5成,伺服器佔營收超過7成。
• 產品面: 水冷佔營收超過5成,cold plate大宗,其次rack manifold及in-row CDU。
• MCL有機會自2027年Rubin Ultra平台開始放量。
• 預期產品組合轉佳,毛利率上升。",#水冷 #伺服器 #MCL #Rubin,5,
439,個股報導,2025/11/18,緯創,3231,美系券商,升目標,⭐⭐⭐⭐⭐,"• 調升獲利預估理由在於,新一代機架級AI伺服器出貨加速。
• 與緯穎合作,進一步滲透更多美國CSP。
• 上修明後年EPS至$12.6/$15.3,以明年19.7xPE評價,同步升目標。",#AI伺服器 #機架 #緯穎 #CSP,5,
440,個股報導,2025/11/18,台光電,2383,亞系券商,升目標,⭐⭐⭐⭐⭐,"• 亞系券商上修明後年EPS至$57.2/$77.4。
• 反映觀察其在AWS T3仍有8成市佔率。
• NVIDIA Vera Rubin Compute tray裡midplane主要供應商。
• CPX-CX9網路介面卡的主要供應商,且用上高階M9材質。
• 以及800G交換器旺盛需求等。
• 調升以28xPE, 2H26-1H27評價,同步升目標。",#AWS #Rubin #M9 #800G,5,
441,個股報導,2025/11/19,金像電,2368,美系券商,重申正向,⭐⭐⭐⭐⭐,"• 公告4Q25起投入72億拆除重建舊有廠房及購置新機器設備。
• 再公告投入13億擴泰國廠二期。
• 美系券商認為明年開始會供應第二家ASIC客戶。
• 800G switch長線動能依舊。
• 券商預期在既有客戶與新客戶中擴大市佔率,重申正向評等不變。",#擴產 #泰國廠 #ASIC #800G,5,
442,個股報導,2025/11/20,奇鋐,3017,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 美系大行觀察在Rubin平台中,「無風扇設計」將提高每個tray的產品價值,會增加tray manifolds, QD的用量。
• 還有位於底部結構中的冷板設計,例如switch pole以及其他周邊零組件。
• 具備80–90µm微流道設計的微流道冷板(MCCP)已進入NVIDIA Rubin最終設計定案階段。
• 券商重申正向觀察不變。",#Rubin #無風扇 #MCCP #微流道,5,
443,個股報導,2025/11/20,金像電,2368,美系券商,升目標,⭐⭐⭐⭐⭐,"• 美系券商上修明後年EPS至$36.4/$53.1,同步升目標。
• 券商觀察在AWS Trainium 3的市佔率將進一步提升至60–70%+(相較於Trainium 2的50%)。
• 其CCL/PCB的大量出貨將從2026年3–4月開始,進度時程不變。
• 並預期在Google TPU至少取得20%市佔率。",#Trainium3 #AWS #TPU #市佔率,5,
444,個股報導,2025/11/20,台達電,2308,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 美系大行預期與資料中心相關的收入:在2025年總營收的>40%,2026年至少50%。
• 獨立電源機櫃(Standalone power rack):正與AI GPU及AI ASIC客戶共同開發。
• 預期將隨Rubin平台一起採用。
• AI ASIC專案可能更早啟動。
• 重申正向觀察不變。",#資料中心 #電源機櫃 #Rubin #ASIC,5,
445,個股報導,2025/11/20,京元電,2449,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 美系大行預估AI GPU的測試時間在2025年第4季開始恢復,出貨量季增持平。
• 總體AI GPU會佔4Q營收25-30%。
• 預期全年營收年增幅有望達成年增4成,毛利率同步擴張。
• 明年1Q營收預期也是季持平,主要來自TPU ASIC貢獻。
• 2Q26開始是主要GPU客戶新測試貢獻。
• 重申正向觀察不變。",#AI GPU #測試 #TPU #ASIC,5,
446,個股報導,2025/11/20,緯創,3231,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 美系大行觀察L6裡GB300的占比目前已超過GB200,L10則在明年1Q也會看到GB300超過GB200。
• L10在本季出貨強勁,預期可出到2000櫃。
• 未來預期AMD MI450(L10),緯創也是關鍵合作夥伴。
• 券商重申正向觀察不變。",#GB300 #GB200 #L10 #MI450,5,
447,個股報導,2025/11/21,信驊,5274,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 美系大行預期4Q營收在200–210億,substrate短缺問題改善。
• AST2700明年滲透率提升,AST2750目前也已在兩大伺服器CPU平台都取得部分訂單。
• 重申正向。",#AST2700 #AST2750 #BMC,5,
448,個股報導,2025/11/21,台積電,2330,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 美系大行預期全年營收年增幅有望落在+30%中段附近。
• 重申長期毛利率目標為維持在53%以上。
• 擴產持續中,重申正向。",#營收成長 #毛利率 #擴產,5,
