丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,MA5,MA10,DIF12-26,MACD9,OSC,磕戈(じ),畉肂(じ),禦秈(じ),芥(じ),瞷纕(眎),ㄏノ瞯,磕ㄩ(眎),畉肂(眎),禦秈(眎),芥(眎),ㄩ纕(眎),ㄏノ瞯,ㄩ緇肂(眎),畉肂(眎),ㄩ(眎),临ㄩ(眎),讽≧眎计,讽≧瞯,戈ㄩが╄(眎),瞷讽≧(眎),讽≧ゑ瞯,禦秈,芥,禦芥禬(じ),戈仓璸禦芥禬(じ),禦秈(じ),芥(じ),戈ゑㄒ,禦芥禬(じ),щ獺仓璸禦芥禬(じ),禦秈(じ),芥(じ),щ獺ゑㄒ,禦芥禬(じ),犁坝仓璸禦芥禬(じ),禦秈(じ),芥(じ),犁坝ゑㄒ,禦芥禬(じ),猭仓璸禦芥禬(じ),禦秈(じ),芥(じ),猭ゑㄒ,禦芥畉,禦秈,芥
2009/12/3,7733.51,7738.03,7658.51,7684.67,1147.89,1222.22,1212.07,30.51,40.49,-9.98,2452货,6.43货,155货,146货,1.24窾,N/A,83.6窾,-6657,3.53窾,3.53窾,6565,N/A,295窾,-5.79窾,2.34窾,8.13窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.8货,29202货,214货,149货,N/A,-8046窾,-398货,33.4货,34.2货,N/A,5.85货,595货,26.0货,20.1货,N/A,69.9货,29363货,273货,203货,N/A,N/A,N/A,N/A
2009/12/4,7685.14,7707.11,7650.77,7650.91,1165.95,1169.74,1194.93,28.22,38.03,-9.81,2461货,8.99货,153货,142货,1.29窾,N/A,84.9窾,1.34窾,3.17窾,5.00窾,4940,N/A,290窾,-4.53窾,1.15窾,5.69窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.9货,29215货,182货,169货,N/A,-12.6货,-411货,38.2货,50.8货,N/A,3.75货,598货,25.6货,21.9货,N/A,4.10货,29367货,246货,242货,N/A,N/A,N/A,N/A
2009/12/7,7704.69,7783.2,7704.69,7775.64,1357.3,1248.27,1230.07,33.68,37.16,-3.48,2479货,18.2货,202货,184货,1.10窾,N/A,84.7窾,-2350,4.21窾,4.64窾,6612,N/A,286窾,-3.74窾,3.02窾,6.76窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.6货,29273货,197货,140货,N/A,-10.8货,-421货,31.6货,42.4货,N/A,18.3货,617货,39.4货,21.1货,N/A,65.1货,29432货,268货,203货,N/A,N/A,N/A,N/A
2009/12/8,7802.27,7802.27,7731.01,7768.71,1284.08,1272.77,1244.37,38.2,37.37,0.83,2480货,1.28货,184货,182货,5954,N/A,84.0窾,-7144,3.85窾,3.54窾,3976,N/A,281窾,-4.88窾,1.98窾,6.85窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.9货,29314货,187货,146货,N/A,-11.6货,-433货,30.4货,42.0货,N/A,-3101窾,616货,24.4货,24.8货,N/A,29.0货,29461货,242货,213货,N/A,N/A,N/A,N/A
2009/12/9,7747.6,7797.42,7742.92,7797.42,1380.11,1267.07,1256.6,42.59,38.42,4.18,2511货,30.8货,211货,179货,7186,N/A,83.6窾,-3770,4.10窾,4.70窾,9455,N/A,279窾,-2.09窾,1.83窾,3.92窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-11.4货,29303货,177货,188货,N/A,-5.86货,-439货,25.7货,31.6货,N/A,3.77货,620货,28.4货,24.6货,N/A,-13.5货,29448货,231货,244货,N/A,N/A,N/A,N/A
2009/12/10,7822.66,7829.41,7631.06,7677.91,1795.56,1396.6,1309.41,39.19,38.57,0.62,2505货,-5.53货,239货,247货,1.34窾,N/A,81.5窾,-2.07窾,6.37窾,4.96窾,7665,N/A,278窾,-1.13窾,7.36窾,8.49窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-90.8货,29212货,224货,314货,N/A,-12.6货,-451货,36.3货,48.8货,N/A,-20.9货,599货,32.3货,53.1货,N/A,-124货,29324货,292货,416货,N/A,N/A,N/A,N/A
2009/12/11,7709.96,7795.07,7700.76,7795.07,1356.38,1434.69,1302.22,41.45,39.15,2.31,2534货,29.2货,195货,164货,1.30窾,N/A,82.9窾,1.39窾,3.40窾,5.25窾,4659,N/A,283窾,4.49窾,8.76窾,4.26窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.6货,29263货,203货,152货,N/A,-7.09货,-459货,32.9货,40.0货,N/A,5.11货,604货,29.8货,24.6货,N/A,49.6货,29373货,266货,216货,N/A,N/A,N/A,N/A
2009/12/14,7793.14,7841.51,7770.2,7819.13,1284.16,1420.06,1334.16,46.03,40.52,5.5,2543货,8.44货,184货,174货,9746,N/A,83.0窾,1346,2.94窾,3.67窾,5985,N/A,315窾,32.5窾,35.9窾,3.34窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.1货,29311货,187货,139货,N/A,3746窾,-458货,29.0货,28.7货,N/A,4.09货,608货,28.4货,24.3货,N/A,52.5货,29426货,244货,192货,N/A,N/A,N/A,N/A
2009/12/15,7838.53,7846.78,7792.56,7807.62,1327.22,1428.69,1350.73,49.18,42.25,6.92,2550货,7.37货,179货,170货,1.23窾,N/A,81.9窾,-1.17窾,3.94窾,3.75窾,9767,N/A,322窾,6.82窾,9.68窾,2.86窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.0货,29337货,211货,185货,N/A,-8.48货,-467货,22.1货,30.6货,N/A,-2.58货,606货,23.1货,25.7货,N/A,14.9货,29441货,257货,242货,N/A,N/A,N/A,N/A
2009/12/16,7801.3,7801.3,7724.58,7751.6,1150.62,1382.79,1324.93,46.59,43.12,3.47,2569货,18.3货,149货,140货,2.18窾,N/A,81.3窾,-6015,3.86窾,3.80窾,7778,N/A,322窾,-2724,5.92窾,6.19窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-34.1货,29303货,192货,226货,N/A,-8.46货,-475货,16.1货,24.6货,N/A,-9.33货,596货,22.0货,31.3货,N/A,-51.9货,29389货,231货,282货,N/A,N/A,N/A,N/A
2009/12/17,7804.7,7836.43,7728.88,7742.17,1322.17,1288.11,1342.36,44.44,43.38,1.05,2547货,-21.1货,166货,186货,6248,N/A,78.9窾,-2.34窾,4.63窾,3.24窾,9510,N/A,327窾,6.12窾,10.4窾,4.29窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.8货,29352货,250货,201货,N/A,-2.96货,-478货,23.2货,26.2货,N/A,-9.21货,587货,23.5货,32.7货,N/A,36.6货,29426货,296货,260货,N/A,N/A,N/A,N/A
2009/12/18,7690.44,7753.63,7688,7753.63,945.99,1206.03,1320.36,40.24,42.76,-2.52,2552货,4.69货,112货,105货,1.34窾,N/A,77.7窾,-1.20窾,4.30窾,3.91窾,8105,N/A,329窾,1.65窾,5.50窾,3.86窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-36.9货,29315货,165货,202货,N/A,-16.0货,-494货,14.8货,30.8货,N/A,1254窾,587货,17.7货,17.6货,N/A,-52.8货,29373货,198货,251货,N/A,N/A,N/A,N/A
2009/12/21,7797.65,7827.14,7787.27,7787.27,1074.22,1164.04,1292.05,41.28,42.46,-1.18,2554货,2.27货,134货,129货,1.51窾,N/A,77.8窾,1016,2.87窾,3.53窾,5579,N/A,334窾,4.70窾,5.50窾,7949,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.0货,29369货,220货,166货,N/A,-5.71货,-500货,26.9货,32.6货,N/A,4.63货,592货,28.3货,23.6货,N/A,52.9货,29426货,275货,222货,N/A,N/A,N/A,N/A
2009/12/22,7850.05,7871.59,7823.34,7856,1121.54,1122.91,1275.8,45.97,43.16,2.81,2553货,-1.88货,143货,144货,4931,N/A,77.3窾,-5183,2.34窾,3.42窾,1.60窾,N/A,337窾,2.29窾,5.47窾,3.17窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.6货,29458货,206货,118货,N/A,-2428窾,-500货,30.9货,31.1货,N/A,5.74货,598货,30.1货,24.4货,N/A,94.1货,29520货,267货,173货,N/A,N/A,N/A,N/A
2009/12/23,7892.75,7910.88,7873.22,7901.5,1194.95,1131.77,1257.28,52.71,45.07,7.64,2552货,-6717窾,158货,157货,8763,N/A,77.5窾,2178,2.77窾,3.81窾,8254,N/A,343窾,6.72窾,11.1窾,4.41窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,108货,29566货,198货,89.8货,N/A,-7438窾,-501货,31.4货,32.1货,N/A,-1.94货,596货,27.8货,29.7货,N/A,105货,29625货,257货,152货,N/A,N/A,N/A,N/A
2009/12/24,7935.34,7988.15,7928.09,7963.54,1432.77,1153.89,1221,62.5,48.56,13.95,2557货,5.43货,202货,195货,1.56窾,N/A,77.2窾,-3627,3.84窾,4.01窾,5289,N/A,343窾,-4175,2.88窾,3.30窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,142货,29708货,221货,78.8货,N/A,1.73货,-499货,32.1货,30.4货,N/A,8.22货,604货,33.3货,25.1货,N/A,152货,29777货,286货,134货,N/A,N/A,N/A,N/A
2009/12/25,8007.5,8009,7965.37,7972.59,1163.11,1197.32,1201.67,70.98,53.04,17.94,2569货,11.9货,176货,162货,1.42窾,N/A,77.8窾,6392,2.96窾,3.86窾,2630,N/A,349窾,6.53窾,8.85窾,2.32窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.9货,29747货,64.6货,25.7货,N/A,-2.89货,-502货,28.5货,31.3货,N/A,6.57货,611货,27.1货,20.5货,N/A,42.6货,29820货,120货,77.6货,N/A,N/A,N/A,N/A
2009/12/28,8007.54,8079.62,8007.54,8057.49,1404.89,1263.45,1213.75,82.46,58.93,23.53,2577货,8.16货,209货,200货,8264,N/A,79.3窾,1.50窾,3.05窾,5.32窾,7741,N/A,351窾,1.19窾,3.36窾,2.18窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103货,29850货,185货,81.5货,N/A,-1.83货,-504货,24.8货,26.6货,N/A,6.62货,617货,30.0货,23.4货,N/A,108货,29928货,239货,131货,N/A,N/A,N/A,N/A
2009/12/29,8088.01,8088.01,8031.49,8053.83,1331.79,1305.5,1214.2,91,65.34,25.66,2583货,5.32货,198货,191货,7533,N/A,78.8窾,-4643,3.61窾,3.52窾,3756,N/A,346窾,-4.53窾,1.98窾,6.50窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.4货,29894货,134货,89.8货,N/A,-12.7货,-516货,26.1货,38.9货,N/A,2.87货,620货,30.3货,27.5货,N/A,34.5货,29962货,191货,156货,N/A,N/A,N/A,N/A
2009/12/30,8078.91,8118.63,8060.33,8112.28,1567.88,1380.09,1255.93,100.18,72.31,27.87,2595货,12.1货,215货,202货,1.26窾,N/A,80.1窾,1.25窾,2.87窾,4.57窾,4462,N/A,344窾,-1.79窾,5.76窾,7.55窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.1货,29991货,243货,147货,N/A,-5.82货,-522货,32.6货,38.4货,N/A,6.14货,626货,40.2货,34.1货,N/A,96.4货,30059货,316货,219货,N/A,N/A,N/A,N/A
2009/12/31,8155.17,8188.8,8138.58,8188.11,1657.19,1424.97,1289.43,112.21,80.29,31.92,2603货,8.81货,242货,231货,1.09窾,N/A,81.3窾,1.23窾,3.39窾,4.88窾,2511,N/A,345窾,1.17窾,3.64窾,2.47窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86.5货,30077货,152货,65.6货,N/A,8.78货,-514货,32.3货,23.5货,N/A,9.11货,635货,48.1货,39.0货,N/A,104货,30163货,233货,128货,N/A,N/A,N/A,N/A
2010/1/4,8222.42,8240.45,8143.45,8207.85,1716.54,1535.66,1366.49,122.27,88.69,33.59,2617货,13.6货,252货,237货,7818,N/A,83.2窾,1.90窾,4.01窾,6.18窾,2722,N/A,354窾,8.26窾,11.6窾,3.35窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.1货,30157货,186货,106货,N/A,-6.43货,-520货,32.6货,39.1货,N/A,-2.06货,633货,48.3货,50.3货,N/A,71.6货,30235货,267货,195货,N/A,N/A,N/A,N/A
2010/1/5,8277.71,8283.64,8162.54,8211.4,1974.47,1649.57,1456.51,130.15,96.98,33.17,2613货,-3.67货,269货,271货,5948,N/A,82.3窾,-8925,5.13窾,5.11窾,8661,N/A,367窾,12.6窾,22.7窾,10.1窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,121货,30278货,301货,180货,N/A,5361窾,-519货,43.8货,43.3货,N/A,1.44货,635货,53.4货,51.9货,N/A,123货,30358货,399货,276货,N/A,N/A,N/A,N/A
2010/1/6,8237.1,8327.87,8216.92,8327.62,1885.32,1760.28,1532.89,141.44,105.87,35.57,2646货,32.7货,245货,211货,9144,N/A,84.8窾,2.42窾,3.88窾,6.92窾,6186,N/A,377窾,11.1窾,17.1窾,6.03窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,107货,30385货,333货,226货,N/A,-9.19货,-529货,38.5货,47.6货,N/A,12.1货,647货,59.8货,47.7货,N/A,110货,30467货,431货,322货,N/A,N/A,N/A,N/A
2010/1/7,8344.56,8369.55,8233.59,8237.42,2032.98,1853.3,1616.69,146.23,113.94,32.29,2634货,-12.1货,248货,259货,9150,N/A,84.8窾,59,5.85窾,6.64窾,7883,N/A,375窾,-1.95窾,7.36窾,9.31窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112货,30497货,355货,243货,N/A,4.66货,-524货,50.4货,45.7货,N/A,-6.89货,640货,44.9货,51.8货,N/A,110货,30577货,450货,340货,N/A,N/A,N/A,N/A
2010/1/8,8266.87,8290.66,8178.93,8280.9,1618.63,1845.59,1635.28,147.4,120.63,26.76,2655货,20.7货,201货,178货,1.39窾,N/A,85.1窾,3229,5.61窾,6.69窾,7579,N/A,377窾,1.26窾,4.65窾,3.39窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.6货,30572货,285货,211货,N/A,-4.92货,-529货,38.7货,43.6货,N/A,-1.42货,639货,40.9货,42.3货,N/A,68.3货,30646货,365货,297货,N/A,N/A,N/A,N/A
2010/1/11,8291.52,8357.9,8281.72,8323.82,1550.46,1812.37,1674.01,151.73,126.85,24.88,2677货,21.8货,211货,188货,7070,N/A,85.8窾,7530,3.90窾,5.49窾,8307,N/A,370窾,-6.40窾,2.49窾,8.88窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.8货,30652货,244货,163货,N/A,3.61货,-525货,40.9货,37.2货,N/A,-5600窾,638货,38.5货,39.1货,N/A,83.9货,30730货,324货,240货,N/A,N/A,N/A,N/A
2010/1/12,8343.73,8356.97,8262.58,8309.37,1486.35,1714.75,1682.16,152.42,131.97,20.46,2695货,18.6货,198货,178货,1.03窾,N/A,83.5窾,-2.38窾,5.43窾,4.47窾,1.41窾,N/A,370窾,-2749,5.09窾,5.36窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.20货,30647货,224货,229货,N/A,-4.38货,-530货,38.5货,42.9货,N/A,-3.03货,635货,32.5货,35.6货,N/A,-12.6货,30717货,295货,307货,N/A,N/A,N/A,N/A
2010/1/13,8229.25,8257.83,8194.81,8196.56,1421.91,1622.07,1691.17,143.4,134.25,9.14,2709货,13.9货,184货,169货,6871,N/A,80.1窾,-3.40窾,6.26窾,4.06窾,1.20窾,N/A,369窾,-9579,5.80窾,6.76窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-24.9货,30622货,182货,207货,N/A,-15.3货,-545货,22.0货,37.4货,N/A,-13.1货,622货,33.0货,46.2货,N/A,-53.4货,30664货,237货,290货,N/A,N/A,N/A,N/A
2010/1/14,8245.86,8313.94,8237.67,8289.98,1478.32,1511.13,1682.22,140.39,135.48,4.91,2723货,14.2货,200货,184货,7092,N/A,81.1窾,1.06窾,3.35窾,5.51窾,1.09窾,N/A,371窾,2.14窾,7.57窾,5.43窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106货,30728货,275货,169货,N/A,-9.01货,-554货,25.2货,34.2货,N/A,13.9货,636货,45.1货,31.2货,N/A,111货,30774货,345货,234货,N/A,N/A,N/A,N/A
2010/1/15,8340.6,8380.23,8325.82,8356.89,1726.31,1532.67,1689.13,142.19,136.82,5.37,2737货,13.7货,241货,225货,1.50窾,N/A,83.3窾,2.17窾,4.00窾,6.83窾,6626,N/A,368窾,-2.85窾,3.79窾,6.64窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106货,30834货,292货,185货,N/A,-3.73货,-558货,46.6货,50.3货,N/A,14.0货,650货,48.6货,34.6货,N/A,116货,30891货,387货,270货,N/A,N/A,N/A,N/A
2010/1/18,8290.38,8367.65,8290.38,8337.82,1414.15,1505.41,1658.89,140.26,137.51,2.75,2756货,18.6货,208货,184货,9032,N/A,83.1窾,-1808,4.38窾,5.08窾,8742,N/A,368窾,-3279,5.79窾,6.12窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.9货,30868货,165货,131货,N/A,-20.3货,-578货,25.1货,45.4货,N/A,6.07货,656货,33.5货,27.5货,N/A,19.7货,30911货,223货,204货,N/A,N/A,N/A,N/A
2010/1/19,8387.66,8395.39,8227.3,8249,1596.78,1527.49,1621.12,132.9,136.59,-3.69,2755货,-7130窾,219货,218货,9397,N/A,79.5窾,-3.65窾,7.01窾,4.14窾,7758,N/A,372窾,4.10窾,6.97窾,2.87窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-32.0货,30836货,158货,190货,N/A,-17.1货,-595货,32.9货,49.9货,N/A,-14.2货,642货,34.1货,48.3货,N/A,-63.3货,30847货,225货,288货,N/A,N/A,N/A,N/A
2010/1/20,8309.19,8309.19,8191.44,8220.93,1423.95,1527.9,1574.98,122.06,133.68,-11.62,2760货,5.66货,175货,166货,6852,N/A,78.1窾,-1.33窾,4.62窾,4.11窾,8273,N/A,374窾,1.62窾,7.99窾,6.37窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2546窾,30837货,243货,243货,N/A,-2.00货,-597货,28.6货,30.6货,N/A,-11.6货,630货,36.3货,47.9货,N/A,-13.3货,30834货,308货,321货,N/A,N/A,N/A,N/A
2010/1/21,8189.5,8208.21,8107.55,8127.87,1303.64,1492.97,1502.05,104.78,127.9,-23.12,2750货,-10.2货,153货,162货,1.02窾,N/A,75.2窾,-2.97窾,6.21窾,3.86窾,6183,N/A,395窾,20.9窾,27.1窾,6.26窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.5货,30860货,235货,211货,N/A,-13.9货,-611货,14.5货,28.5货,N/A,-8.05货,622货,31.1货,39.2货,N/A,1.51货,30835货,280货,279货,N/A,N/A,N/A,N/A
2010/1/22,7986.43,8015.95,7912.85,7927.31,1488.07,1445.32,1488.99,74.33,117.19,-42.85,2747货,-3.29货,156货,156货,1.81窾,N/A,70.2窾,-4.95窾,8.72窾,4.39窾,6201,N/A,359窾,-35.5窾,7.17窾,42.7窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-204货,30656货,185货,389货,N/A,-10.9货,-622货,16.1货,27.0货,N/A,-12.2货,610货,33.5货,45.8货,N/A,-227货,30608货,235货,462货,N/A,N/A,N/A,N/A
2010/1/25,7845.3,7938.14,7828.34,7872.99,1095.27,1381.54,1443.47,44.23,102.6,-58.37,2738货,-8.62货,123货,129货,1.29窾,N/A,68.5窾,-1.76窾,5.42窾,4.56窾,8959,N/A,365窾,6.05窾,8.93窾,2.88窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-108货,30548货,149货,257货,N/A,-8.74货,-631货,19.9货,28.6货,N/A,-10.3货,600货,25.8货,36.1货,N/A,-127货,30481货,194货,322货,N/A,N/A,N/A,N/A
2010/1/26,7903.03,7922.07,7572.58,7598.81,1627.46,1387.68,1457.59,3.78,82.83,-79.05,2672货,-66.8货,169货,231货,2.31窾,N/A,62.3窾,-6.12窾,10.4窾,5.06窾,7593,N/A,365窾,764,3.78窾,3.70窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-179货,30369货,195货,374货,N/A,-20.5货,-651货,17.0货,37.5货,N/A,-49.4货,550货,32.7货,82.1货,N/A,-249货,30232货,245货,494货,N/A,N/A,N/A,N/A
2010/1/27,7639.72,7656.95,7530.41,7560.03,1201.57,1343.2,1435.55,-35.63,59.14,-94.77,2643货,-28.2货,120货,141货,2.35窾,N/A,61.0窾,-1.33窾,6.93窾,6.10窾,5035,N/A,358窾,-4.61窾,6.90窾,11.5窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-74.2货,30295货,172货,246货,N/A,-3.68货,-655货,24.0货,27.7货,N/A,-16.4货,534货,26.0货,42.3货,N/A,-94.2货,30138货,222货,316货,N/A,N/A,N/A,N/A
2010/1/28,7630.16,7756.77,7607.56,7694.58,1188.49,1320.17,1406.57,-57.2,35.87,-93.07,2652货,8.45货,130货,116货,1.95窾,N/A,63.4窾,2.39窾,4.95窾,8.48窾,1.15窾,N/A,361窾,2420,13.1窾,12.8窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-71.5货,30223货,194货,266货,N/A,1.33货,-654货,28.6货,27.2货,N/A,4.75货,539货,34.5货,29.8货,N/A,-65.4货,30073货,257货,323货,N/A,N/A,N/A,N/A
2010/1/29,7593.38,7649.73,7481.9,7640.44,1185.25,1259.61,1352.46,-80.25,12.65,-92.9,2647货,-5.35货,114货,117货,1.39窾,N/A,62.0窾,-1.35窾,6.35窾,5.51窾,5161,N/A,366窾,5.41窾,8.62窾,3.21窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-106货,30118货,220货,326货,N/A,-4773窾,-654货,23.8货,24.3货,N/A,-5.01货,533货,29.7货,34.7货,N/A,-111货,29961货,273货,385货,N/A,N/A,N/A,N/A
2010/2/1,7653.89,7661.7,7493.81,7524.67,918.76,1224.3,1302.92,-101.54,-10.19,-91.35,2661货,14.3货,95.7货,78.9货,1.10窾,N/A,61.9窾,-1220,4.54窾,4.79窾,3771,N/A,369窾,3.13窾,7.31窾,4.18窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-119货,29998货,178货,297货,N/A,-6.54货,-661货,13.3货,19.8货,N/A,-13.1货,520货,23.2货,36.3货,N/A,-139货,29822货,215货,354货,N/A,N/A,N/A,N/A
2010/2/2,7633.74,7635.73,7398.8,7429.61,1119.78,1122.77,1255.22,-123.26,-32.8,-90.46,2631货,-29.7货,106货,135货,2.15窾,N/A,60.4窾,-1.51窾,5.91窾,5.31窾,9066,N/A,367窾,-2.07窾,5.34窾,7.41窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-57.2货,29941货,237货,294货,N/A,-1.86货,-662货,22.2货,24.0货,N/A,-19.0货,501货,21.2货,40.2货,N/A,-78.1货,29744货,280货,358货,N/A,N/A,N/A,N/A
2010/2/3,7523.79,7550.82,7441.92,7547.98,925.32,1067.52,1205.36,-134.99,-53.24,-81.75,2625货,-6.25货,99.0货,101货,1.96窾,N/A,61.2窾,7986,5.16窾,6.44窾,4745,N/A,366窾,-1.14窾,9.10窾,10.2窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-22.7货,29918货,166货,188货,N/A,1649窾,-662货,22.7货,22.5货,N/A,7.70货,509货,30.1货,22.4货,N/A,-14.9货,29729货,218货,233货,N/A,N/A,N/A,N/A
2010/2/4,7563.19,7578.18,7504.96,7542.04,809.12,991.65,1155.91,-141.08,-70.81,-70.27,2630货,5.58货,87.0货,79.0货,1.13窾,N/A,61.5窾,2778,3.80窾,4.35窾,2730,N/A,373窾,6.47窾,11.7窾,5.28窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-73.3货,29845货,155货,229货,N/A,1.56货,-661货,22.8货,21.2货,N/A,-5310窾,509货,19.5货,20.0货,N/A,-72.3货,29657货,198货,270货,N/A,N/A,N/A,N/A
2010/2/5,7323.16,7352.98,7196.39,7217.83,1229.54,1000.5,1130.05,-167.81,-90.21,-77.6,2567货,-63.7货,110货,168货,2.57窾,N/A,58.3窾,-3.16窾,9.28窾,6.64窾,5178,N/A,384窾,11.1窾,17.5窾,6.42窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-157货,29688货,143货,300货,N/A,-18.3货,-679货,14.2货,32.5货,N/A,-22.9货,486货,25.2货,48.1货,N/A,-198货,29459货,182货,381货,N/A,N/A,N/A,N/A
2010/2/6,7244.71,7249.19,7080.9,7212.87,812.87,979.33,1101.82,-191.42,-110.45,-80.97,2513货,-54.0货,90.2货,138货,3.75窾,N/A,55.2窾,-3.14窾,8.07窾,5.37窾,4430,N/A,390窾,6.72窾,9.46窾,2.74窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.78货,29683货,20.5货,25.3货,N/A,-3.19货,-682货,23.0货,26.2货,N/A,-1.58货,484货,32.3货,33.9货,N/A,-9.56货,29449货,75.8货,85.3货,N/A,N/A,N/A,N/A
2010/2/8,7236.63,7253.24,7173.18,7215.88,849.86,925.34,1024.06,-205.69,-129.5,-76.19,2507货,-6.05货,74.6货,74.2货,2.65窾,N/A,56.3窾,1.09窾,4.11窾,5.60窾,4090,N/A,391窾,4490,7.64窾,7.19窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-157货,29526货,144货,301货,N/A,3.43货,-679货,25.0货,21.6货,N/A,5.45货,490货,31.1货,25.6货,N/A,-148货,29301货,200货,348货,N/A,N/A,N/A,N/A
2010/2/9,7225.71,7381.82,7197.13,7361.04,1007.83,941.84,1004.68,-205.69,-144.74,-60.96,2491货,-16.2货,86.8货,95.7货,3.59窾,N/A,54.0窾,-2.27窾,5.42窾,5.73窾,2.57窾,N/A,388窾,-3.20窾,6.23窾,9.43窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-96.2货,29430货,207货,303货,N/A,12.7货,-666货,27.4货,14.8货,N/A,10.9货,500货,35.6货,24.7货,N/A,-72.7货,29228货,270货,342货,N/A,N/A,N/A,N/A
2010/2/10,7438.12,7496.34,7404.97,7441.84,1076.07,995.23,993.44,-193.7,-154.53,-39.17,2459货,-31.6货,103货,121货,3.97窾,N/A,52.6窾,-1.45窾,5.00窾,4.42窾,5459,N/A,383窾,-4.53窾,7.02窾,11.5窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-99.8货,29330货,155货,255货,N/A,14.5货,-652货,31.0货,16.5货,N/A,1.93货,502货,31.6货,29.7货,N/A,-83.3货,29145货,218货,301货,N/A,N/A,N/A,N/A
2010/2/22,7619.87,7619.87,7553.29,7560.04,954.04,940.13,970.32,-171.96,-158.02,-13.95,2467货,8.52货,101货,91.5货,9670,N/A,55.1窾,2.56窾,2.49窾,5.37窾,3254,N/A,382窾,1.91窾,9.37窾,7.47窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.3货,29364货,285货,250货,N/A,7.72货,-644货,21.3货,13.6货,N/A,6.90货,509货,31.3货,24.4货,N/A,48.9货,29194货,337货,288货,N/A,N/A,N/A,N/A
2010/2/23,7575.62,7597.44,7502.45,7597.44,922.48,962.05,970.69,-152.94,-157,4.06,2486货,18.5货,94.0货,74.7货,4644,N/A,57.2窾,2.11窾,3.47窾,5.69窾,1052,N/A,391窾,9.17窾,14.3窾,5.11窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.14货,29370货,242货,236货,N/A,-3.88货,-648货,22.6货,26.5货,N/A,-2.87货,506货,20.0货,22.9货,N/A,-6146窾,29193货,285货,285货,N/A,N/A,N/A,N/A
